support,pattern
12,"[69, 64, 56]"
12,"[69, 64, 62]"
12,"[69, 64, 25]"
13,"[69, 64, 28]"
13,"[69, 64, 35]"
12,"[69, 64, 58]"
35,"[69, 32]"
33,"[69, 32, 18]"
33,"[69, 32, 8]"
12,"[69, 32, 64]"
32,"[69, 32, 27]"
33,"[69, 32, 17]"
32,"[69, 32, 0]"
19,"[69, 32, 3]"
15,"[69, 32, 1]"
35,"[69, 32, 29]"
31,"[69, 32, 6]"
33,"[69, 32, 10]"
35,"[69, 32, 70]"
29,"[69, 32, 69]"
17,"[69, 32, 12]"
16,"[69, 32, 51]"
17,"[69, 32, 11]"
32,"[69, 32, 56]"
20,"[69, 32, 57]"
16,"[69, 32, 62]"
31,"[69, 32, 25]"
32,"[69, 32, 48]"
33,"[69, 32, 28]"
28,"[69, 32, 35]"
25,"[69, 32, 58]"
21,"[69, 32, 49]"
20,"[69, 32, 55]"
12,"[69, 32, 21]"
15,"[69, 32, 31]"
26,"[69, 32, 4]"
12,"[69, 32, 39]"
28,"[69, 32, 34]"
28,"[69, 32, 33]"
19,"[69, 32, 26]"
18,"[69, 32, 50]"
25,"[69, 32, 37]"
22,"[69, 32, 60]"
12,"[69, 32, 5]"
30,"[69, 32, 54]"
14,"[69, 32, 13]"
17,"[69, 32, 53]"
19,"[69, 32, 42]"
19,"[69, 32, 9]"
19,"[69, 32, 7]"
14,"[69, 32, 59]"
13,"[69, 32, 14]"
23,"[69, 32, 20]"
19,"[69, 32, 32]"
34,"[69, 18]"
32,"[69, 18, 8]"
13,"[69, 18, 64]"
16,"[69, 18, 18]"
30,"[69, 18, 27]"
32,"[69, 18, 17]"
31,"[69, 18, 0]"
19,"[69, 18, 3]"
15,"[69, 18, 1]"
34,"[69, 18, 29]"
31,"[69, 18, 6]"
31,"[69, 18, 10]"
34,"[69, 18, 70]"
26,"[69, 18, 69]"
16,"[69, 18, 12]"
14,"[69, 18, 51]"
16,"[69, 18, 11]"
30,"[69, 18, 56]"
19,"[69, 18, 57]"
17,"[69, 18, 62]"
29,"[69, 18, 25]"
31,"[69, 18, 48]"
32,"[69, 18, 28]"
27,"[69, 18, 35]"
25,"[69, 18, 58]"
22,"[69, 18, 49]"
20,"[69, 18, 55]"
12,"[69, 18, 21]"
15,"[69, 18, 31]"
24,"[69, 18, 4]"
12,"[69, 18, 39]"
27,"[69, 18, 34]"
27,"[69, 18, 33]"
18,"[69, 18, 26]"
18,"[69, 18, 50]"
23,"[69, 18, 37]"
19,"[69, 18, 60]"
12,"[69, 18, 5]"
28,"[69, 18, 54]"
14,"[69, 18, 13]"
17,"[69, 18, 53]"
15,"[69, 18, 42]"
19,"[69, 18, 9]"
19,"[69, 18, 7]"
15,"[69, 18, 59]"
12,"[69, 18, 14]"
21,"[69, 18, 20]"
17,"[69, 18, 32]"
35,"[69, 8]"
13,"[69, 8, 64]"
20,"[69, 8, 8]"
19,"[69, 8, 18]"
32,"[69, 8, 27]"
33,"[69, 8, 17]"
33,"[69, 8, 0]"
18,"[69, 8, 3]"
14,"[69, 8, 1]"
35,"[69, 8, 29]"
31,"[69, 8, 6]"
32,"[69, 8, 10]"
34,"[69, 8, 70]"
28,"[69, 8, 69]"
17,"[69, 8, 12]"
16,"[69, 8, 51]"
16,"[69, 8, 11]"
31,"[69, 8, 56]"
19,"[69, 8, 57]"
16,"[69, 8, 62]"
30,"[69, 8, 25]"
31,"[69, 8, 48]"
33,"[69, 8, 28]"
28,"[69, 8, 35]"
25,"[69, 8, 58]"
21,"[69, 8, 49]"
19,"[69, 8, 55]"
12,"[69, 8, 21]"
24,"[69, 8, 4]"
12,"[69, 8, 39]"
28,"[69, 8, 34]"
28,"[69, 8, 33]"
19,"[69, 8, 26]"
16,"[69, 8, 50]"
22,"[69, 8, 37]"
19,"[69, 8, 60]"
26,"[69, 8, 54]"
16,"[69, 8, 13]"
18,"[69, 8, 53]"
15,"[69, 8, 42]"
20,"[69, 8, 9]"
19,"[69, 8, 7]"
14,"[69, 8, 59]"
14,"[69, 8, 14]"
21,"[69, 8, 20]"
18,"[69, 8, 32]"
33,"[69, 27]"
32,"[69, 27, 17]"
30,"[69, 27, 0]"
19,"[69, 27, 3]"
15,"[69, 27, 1]"
33,"[69, 27, 29]"
29,"[69, 27, 6]"
15,"[69, 27, 8]"
30,"[69, 27, 10]"
33,"[69, 27, 70]"
27,"[69, 27, 69]"
17,"[69, 27, 12]"
15,"[69, 27, 51]"
14,"[69, 27, 11]"
28,"[69, 27, 56]"
17,"[69, 27, 57]"
14,"[69, 27, 62]"
28,"[69, 27, 25]"
30,"[69, 27, 48]"
31,"[69, 27, 28]"
27,"[69, 27, 35]"
25,"[69, 27, 58]"
21,"[69, 27, 49]"
18,"[69, 27, 55]"
23,"[69, 27, 4]"
24,"[69, 27, 27]"
26,"[69, 27, 34]"
26,"[69, 27, 33]"
16,"[69, 27, 26]"
15,"[69, 27, 50]"
21,"[69, 27, 37]"
18,"[69, 27, 60]"
25,"[69, 27, 54]"
16,"[69, 27, 13]"
17,"[69, 27, 53]"
16,"[69, 27, 42]"
19,"[69, 27, 7]"
14,"[69, 27, 59]"
12,"[69, 27, 18]"
13,"[69, 27, 14]"
20,"[69, 27, 20]"
16,"[69, 27, 32]"
35,"[69, 17]"
30,"[69, 17, 0]"
18,"[69, 17, 3]"
15,"[69, 17, 1]"
34,"[69, 17, 29]"
31,"[69, 17, 6]"
16,"[69, 17, 8]"
30,"[69, 17, 10]"
35,"[69, 17, 70]"
27,"[69, 17, 69]"
17,"[69, 17, 12]"
14,"[69, 17, 51]"
14,"[69, 17, 11]"
29,"[69, 17, 56]"
17,"[69, 17, 57]"
14,"[69, 17, 62]"
29,"[69, 17, 25]"
32,"[69, 17, 48]"
32,"[69, 17, 28]"
26,"[69, 17, 17]"
26,"[69, 17, 35]"
24,"[69, 17, 58]"
21,"[69, 17, 49]"
19,"[69, 17, 55]"
25,"[69, 17, 4]"
25,"[69, 17, 27]"
27,"[69, 17, 34]"
27,"[69, 17, 33]"
17,"[69, 17, 26]"
16,"[69, 17, 50]"
21,"[69, 17, 37]"
18,"[69, 17, 60]"
26,"[69, 17, 54]"
16,"[69, 17, 13]"
17,"[69, 17, 53]"
16,"[69, 17, 42]"
20,"[69, 17, 7]"
13,"[69, 17, 59]"
12,"[69, 17, 18]"
20,"[69, 17, 20]"
12,"[69, 17, 14]"
17,"[69, 17, 32]"
36,"[69, 0]"
20,"[69, 0, 3]"
12,"[69, 0, 64]"
15,"[69, 0, 1]"
30,"[69, 0, 29]"
32,"[69, 0, 6]"
17,"[69, 0, 8]"
32,"[69, 0, 10]"
36,"[69, 0, 70]"
28,"[69, 0, 69]"
17,"[69, 0, 12]"
15,"[69, 0, 51]"
16,"[69, 0, 11]"
31,"[69, 0, 56]"
19,"[69, 0, 57]"
16,"[69, 0, 62]"
31,"[69, 0, 25]"
32,"[69, 0, 48]"
34,"[69, 0, 28]"
28,"[69, 0, 17]"
27,"[69, 0, 35]"
25,"[69, 0, 58]"
22,"[69, 0, 49]"
20,"[69, 0, 55]"
26,"[69, 0, 4]"
25,"[69, 0, 27]"
29,"[69, 0, 34]"
29,"[69, 0, 33]"
19,"[69, 0, 26]"
17,"[69, 0, 50]"
23,"[69, 0, 37]"
20,"[69, 0, 60]"
23,"[69, 0, 0]"
12,"[69, 0, 5]"
26,"[69, 0, 54]"
16,"[69, 0, 13]"
18,"[69, 0, 53]"
16,"[69, 0, 42]"
21,"[69, 0, 7]"
13,"[69, 0, 59]"
14,"[69, 0, 18]"
23,"[69, 0, 20]"
13,"[69, 0, 14]"
16,"[69, 0, 32]"
20,"[69, 3]"
13,"[69, 3, 1]"
16,"[69, 3, 29]"
19,"[69, 3, 6]"
17,"[69, 3, 10]"
19,"[69, 3, 70]"
14,"[69, 3, 69]"
17,"[69, 3, 56]"
17,"[69, 3, 25]"
18,"[69, 3, 48]"
18,"[69, 3, 28]"
14,"[69, 3, 17]"
15,"[69, 3, 35]"
15,"[69, 3, 58]"
15,"[69, 3, 49]"
13,"[69, 3, 55]"
15,"[69, 3, 7]"
15,"[69, 3, 4]"
15,"[69, 3, 34]"
16,"[69, 3, 33]"
15,"[69, 3, 54]"
13,"[69, 3, 0]"
14,"[69, 3, 37]"
13,"[69, 3, 27]"
13,"[69, 3, 20]"
15,"[69, 1]"
13,"[69, 1, 6]"
14,"[69, 1, 70]"
36,"[69, 29]"
30,"[69, 29, 6]"
14,"[69, 29, 8]"
30,"[69, 29, 10]"
35,"[69, 29, 70]"
27,"[69, 29, 69]"
17,"[69, 29, 12]"
14,"[69, 29, 51]"
13,"[69, 29, 64]"
16,"[69, 29, 11]"
29,"[69, 29, 56]"
19,"[69, 29, 57]"
16,"[69, 29, 62]"
29,"[69, 29, 25]"
31,"[69, 29, 48]"
32,"[69, 29, 28]"
25,"[69, 29, 17]"
27,"[69, 29, 35]"
24,"[69, 29, 58]"
22,"[69, 29, 49]"
20,"[69, 29, 55]"
12,"[69, 29, 21]"
25,"[69, 29, 4]"
27,"[69, 29, 34]"
28,"[69, 29, 33]"
18,"[69, 29, 26]"
15,"[69, 29, 50]"
22,"[69, 29, 37]"
19,"[69, 29, 60]"
25,"[69, 29, 29]"
27,"[69, 29, 0]"
14,"[69, 29, 1]"
12,"[69, 29, 5]"
25,"[69, 29, 54]"
16,"[69, 29, 13]"
18,"[69, 29, 53]"
16,"[69, 29, 42]"
13,"[69, 29, 3]"
20,"[69, 29, 7]"
13,"[69, 29, 59]"
12,"[69, 29, 18]"
21,"[69, 29, 27]"
21,"[69, 29, 20]"
12,"[69, 29, 14]"
14,"[69, 29, 32]"
33,"[69, 6]"
15,"[69, 6, 8]"
27,"[69, 6, 10]"
33,"[69, 6, 70]"
24,"[69, 6, 69]"
15,"[69, 6, 12]"
12,"[69, 6, 51]"
12,"[69, 6, 64]"
16,"[69, 6, 11]"
25,"[69, 6, 56]"
17,"[69, 6, 57]"
14,"[69, 6, 62]"
26,"[69, 6, 25]"
28,"[69, 6, 48]"
28,"[69, 6, 28]"
26,"[69, 6, 17]"
24,"[69, 6, 35]"
24,"[69, 6, 58]"
22,"[69, 6, 49]"
20,"[69, 6, 55]"
26,"[69, 6, 6]"
24,"[69, 6, 4]"
20,"[69, 6, 27]"
25,"[69, 6, 29]"
23,"[69, 6, 34]"
24,"[69, 6, 33]"
16,"[69, 6, 26]"
15,"[69, 6, 50]"
21,"[69, 6, 37]"
19,"[69, 6, 60]"
21,"[69, 6, 0]"
12,"[69, 6, 5]"
24,"[69, 6, 54]"
13,"[69, 6, 13]"
16,"[69, 6, 53]"
14,"[69, 6, 42]"
21,"[69, 6, 7]"
13,"[69, 6, 59]"
12,"[69, 6, 18]"
19,"[69, 6, 20]"
13,"[69, 6, 32]"
36,"[69, 10]"
35,"[69, 10, 70]"
28,"[69, 10, 69]"
18,"[69, 10, 12]"
17,"[69, 10, 51]"
14,"[69, 10, 64]"
17,"[69, 10, 11]"
32,"[69, 10, 56]"
20,"[69, 10, 57]"
17,"[69, 10, 62]"
30,"[69, 10, 25]"
31,"[69, 10, 48]"
34,"[69, 10, 28]"
25,"[69, 10, 17]"
30,"[69, 10, 35]"
27,"[69, 10, 58]"
22,"[69, 10, 49]"
19,"[69, 10, 55]"
27,"[69, 10, 6]"
13,"[69, 10, 39]"
27,"[69, 10, 34]"
28,"[69, 10, 33]"
18,"[69, 10, 26]"
15,"[69, 10, 50]"
21,"[69, 10, 37]"
19,"[69, 10, 60]"
28,"[69, 10, 29]"
24,"[69, 10, 0]"
22,"[69, 10, 4]"
27,"[69, 10, 54]"
16,"[69, 10, 13]"
19,"[69, 10, 53]"
18,"[69, 10, 42]"
23,"[69, 10, 10]"
15,"[69, 10, 59]"
15,"[69, 10, 8]"
14,"[69, 10, 14]"
15,"[69, 10, 18]"
21,"[69, 10, 27]"
13,"[69, 10, 7]"
20,"[69, 10, 20]"
15,"[69, 10, 32]"
17,"[69, 11]"
16,"[69, 11, 56]"
12,"[69, 11, 57]"
14,"[69, 11, 25]"
16,"[69, 11, 48]"
15,"[69, 11, 28]"
17,"[69, 11, 70]"
16,"[69, 11, 35]"
15,"[69, 11, 58]"
15,"[69, 11, 49]"
14,"[69, 11, 55]"
14,"[69, 11, 6]"
12,"[69, 11, 69]"
12,"[69, 11, 34]"
13,"[69, 11, 33]"
14,"[69, 11, 54]"
12,"[69, 11, 0]"
12,"[69, 11, 29]"
34,"[69, 56]"
20,"[69, 56, 57]"
17,"[69, 56, 62]"
28,"[69, 56, 25]"
30,"[69, 56, 48]"
32,"[69, 56, 28]"
23,"[69, 56, 17]"
33,"[69, 56, 70]"
13,"[69, 56, 64]"
28,"[69, 56, 35]"
26,"[69, 56, 58]"
20,"[69, 56, 49]"
18,"[69, 56, 55]"
25,"[69, 56, 6]"
25,"[69, 56, 69]"
12,"[69, 56, 39]"
20,"[69, 56, 27]"
25,"[69, 56, 29]"
19,"[69, 56, 4]"
21,"[69, 56, 10]"
25,"[69, 56, 56]"
27,"[69, 56, 34]"
27,"[69, 56, 33]"
18,"[69, 56, 26]"
16,"[69, 56, 50]"
21,"[69, 56, 37]"
19,"[69, 56, 60]"
21,"[69, 56, 0]"
25,"[69, 56, 54]"
13,"[69, 56, 13]"
15,"[69, 56, 53]"
14,"[69, 56, 12]"
15,"[69, 56, 42]"
15,"[69, 56, 59]"
13,"[69, 56, 14]"
13,"[69, 56, 51]"
12,"[69, 56, 18]"
14,"[69, 56, 8]"
12,"[69, 56, 7]"
20,"[69, 56, 20]"
14,"[69, 56, 32]"
20,"[69, 57]"
16,"[69, 57, 25]"
18,"[69, 57, 48]"
19,"[69, 57, 28]"
15,"[69, 57, 17]"
20,"[69, 57, 70]"
17,"[69, 57, 35]"
16,"[69, 57, 58]"
16,"[69, 57, 49]"
13,"[69, 57, 55]"
15,"[69, 57, 6]"
15,"[69, 57, 69]"
16,"[69, 57, 54]"
13,"[69, 57, 0]"
15,"[69, 57, 29]"
15,"[69, 57, 33]"
15,"[69, 57, 34]"
12,"[69, 57, 20]"
31,"[69, 35]"
28,"[69, 35, 58]"
17,"[69, 35, 62]"
20,"[69, 35, 49]"
13,"[69, 35, 64]"
31,"[69, 35, 70]"
27,"[69, 35, 48]"
16,"[69, 35, 55]"
20,"[69, 35, 17]"
22,"[69, 35, 6]"
24,"[69, 35, 69]"
16,"[69, 35, 27]"
22,"[69, 35, 29]"
13,"[69, 35, 4]"
13,"[69, 35, 10]"
16,"[69, 35, 56]"
15,"[69, 35, 35]"
23,"[69, 35, 34]"
24,"[69, 35, 33]"
30,"[69, 35, 28]"
25,"[69, 35, 25]"
15,"[69, 35, 26]"
14,"[69, 35, 50]"
18,"[69, 35, 37]"
15,"[69, 35, 60]"
16,"[69, 35, 0]"
24,"[69, 35, 54]"
13,"[69, 35, 13]"
15,"[69, 35, 53]"
14,"[69, 35, 12]"
14,"[69, 35, 42]"
15,"[69, 35, 59]"
12,"[69, 35, 14]"
12,"[69, 35, 51]"
12,"[69, 35, 18]"
17,"[69, 35, 20]"
12,"[69, 35, 32]"
28,"[69, 58]"
14,"[69, 58, 62]"
20,"[69, 58, 49]"
13,"[69, 58, 64]"
28,"[69, 58, 70]"
24,"[69, 58, 48]"
16,"[69, 58, 55]"
19,"[69, 58, 17]"
20,"[69, 58, 6]"
22,"[69, 58, 69]"
16,"[69, 58, 35]"
18,"[69, 58, 58]"
20,"[69, 58, 34]"
20,"[69, 58, 33]"
26,"[69, 58, 28]"
21,"[69, 58, 25]"
13,"[69, 58, 26]"
13,"[69, 58, 50]"
16,"[69, 58, 37]"
14,"[69, 58, 60]"
20,"[69, 58, 29]"
16,"[69, 58, 0]"
12,"[69, 58, 4]"
22,"[69, 58, 54]"
14,"[69, 58, 53]"
13,"[69, 58, 12]"
13,"[69, 58, 42]"
15,"[69, 58, 59]"
14,"[69, 58, 56]"
14,"[69, 58, 27]"
14,"[69, 58, 20]"
12,"[69, 58, 10]"
24,"[69, 49]"
22,"[69, 49, 70]"
17,"[69, 49, 49]"
19,"[69, 49, 48]"
18,"[69, 49, 55]"
18,"[69, 49, 17]"
17,"[69, 49, 6]"
16,"[69, 49, 69]"
14,"[69, 49, 28]"
12,"[69, 49, 25]"
15,"[69, 49, 33]"
15,"[69, 49, 27]"
18,"[69, 49, 29]"
16,"[69, 49, 0]"
18,"[69, 49, 54]"
12,"[69, 49, 12]"
12,"[69, 49, 34]"
21,"[69, 55]"
14,"[69, 55, 17]"
13,"[69, 55, 6]"
15,"[69, 55, 70]"
13,"[69, 55, 0]"
14,"[69, 55, 29]"
13,"[69, 21]"
13,"[69, 21, 70]"
26,"[69, 43]"
15,"[69, 43, 15]"
21,"[69, 43, 14]"
23,"[69, 43, 51]"
22,"[69, 43, 13]"
24,"[69, 43, 53]"
26,"[69, 43, 70]"
24,"[69, 43, 34]"
23,"[69, 43, 33]"
25,"[69, 43, 28]"
23,"[69, 43, 25]"
22,"[69, 43, 48]"
23,"[69, 43, 69]"
23,"[69, 43, 32]"
23,"[69, 43, 18]"
14,"[69, 43, 31]"
24,"[69, 43, 8]"
23,"[69, 43, 27]"
24,"[69, 43, 17]"
25,"[69, 43, 0]"
23,"[69, 43, 6]"
20,"[69, 43, 4]"
23,"[69, 43, 56]"
21,"[69, 43, 35]"
25,"[69, 43, 29]"
25,"[69, 43, 10]"
19,"[69, 43, 58]"
15,"[69, 43, 62]"
17,"[69, 43, 26]"
16,"[69, 43, 50]"
20,"[69, 43, 37]"
18,"[69, 43, 60]"
14,"[69, 43, 55]"
23,"[69, 43, 54]"
19,"[69, 43, 12]"
21,"[69, 43, 42]"
15,"[69, 43, 9]"
12,"[69, 43, 3]"
13,"[69, 43, 7]"
13,"[69, 43, 57]"
19,"[69, 43, 20]"
16,"[69, 43, 49]"
15,"[69, 43, 16]"
14,"[69, 43, 43]"
13,"[69, 43, 68]"
15,"[69, 31]"
13,"[69, 31, 8]"
13,"[69, 31, 27]"
13,"[69, 31, 17]"
15,"[69, 31, 0]"
14,"[69, 31, 6]"
14,"[69, 31, 4]"
13,"[69, 31, 56]"
12,"[69, 31, 35]"
15,"[69, 31, 29]"
13,"[69, 31, 10]"
15,"[69, 31, 70]"
13,"[69, 31, 34]"
13,"[69, 31, 33]"
14,"[69, 31, 28]"
12,"[69, 31, 25]"
14,"[69, 31, 48]"
12,"[69, 31, 69]"
13,"[69, 31, 54]"
12,"[69, 31, 49]"
27,"[69, 4]"
17,"[69, 4, 56]"
16,"[69, 4, 35]"
16,"[69, 4, 17]"
15,"[69, 4, 27]"
21,"[69, 4, 29]"
15,"[69, 4, 4]"
20,"[69, 4, 10]"
14,"[69, 4, 58]"
26,"[69, 4, 70]"
15,"[69, 4, 34]"
17,"[69, 4, 33]"
20,"[69, 4, 28]"
18,"[69, 4, 25]"
20,"[69, 4, 48]"
14,"[69, 4, 26]"
15,"[69, 4, 37]"
12,"[69, 4, 60]"
17,"[69, 4, 69]"
17,"[69, 4, 0]"
12,"[69, 4, 5]"
19,"[69, 4, 6]"
16,"[69, 4, 55]"
18,"[69, 4, 54]"
13,"[69, 4, 12]"
12,"[69, 4, 42]"
15,"[69, 4, 20]"
14,"[69, 4, 49]"
13,"[69, 39]"
13,"[69, 39, 70]"
12,"[69, 39, 48]"
12,"[69, 5]"
12,"[69, 5, 70]"
20,"[69, 9]"
18,"[69, 9, 27]"
19,"[69, 9, 17]"
20,"[69, 9, 29]"
20,"[69, 9, 0]"
13,"[69, 9, 3]"
20,"[69, 9, 6]"
16,"[69, 9, 7]"
14,"[69, 9, 4]"
19,"[69, 9, 10]"
14,"[69, 9, 11]"
19,"[69, 9, 56]"
18,"[69, 9, 35]"
17,"[69, 9, 58]"
20,"[69, 9, 70]"
17,"[69, 9, 34]"
17,"[69, 9, 33]"
20,"[69, 9, 28]"
17,"[69, 9, 25]"
18,"[69, 9, 48]"
16,"[69, 9, 54]"
14,"[69, 9, 37]"
12,"[69, 9, 55]"
15,"[69, 9, 69]"
13,"[69, 9, 57]"
16,"[69, 9, 49]"
13,"[69, 9, 20]"
21,"[69, 7]"
14,"[69, 7, 4]"
15,"[69, 7, 10]"
14,"[69, 7, 56]"
15,"[69, 7, 35]"
15,"[69, 7, 58]"
21,"[69, 7, 70]"
15,"[69, 7, 34]"
16,"[69, 7, 33]"
18,"[69, 7, 28]"
16,"[69, 7, 25]"
17,"[69, 7, 48]"
16,"[69, 7, 54]"
12,"[69, 7, 0]"
15,"[69, 7, 37]"
13,"[69, 7, 60]"
12,"[69, 7, 26]"
14,"[69, 7, 55]"
15,"[69, 7, 6]"
16,"[69, 7, 49]"
15,"[69, 7, 69]"
16,"[69, 7, 17]"
15,"[69, 7, 29]"
12,"[69, 7, 20]"
15,"[69, 59]"
15,"[69, 59, 70]"
13,"[69, 59, 28]"
12,"[69, 59, 48]"
13,"[69, 59, 49]"
20,[66]
20,"[66, 13]"
20,"[66, 13, 53]"
15,"[66, 13, 12]"
18,"[66, 13, 42]"
14,"[66, 13, 15]"
14,"[66, 13, 16]"
17,"[66, 13, 51]"
12,"[66, 13, 68]"
13,"[66, 13, 14]"
20,"[66, 13, 70]"
17,"[66, 13, 62]"
18,"[66, 13, 34]"
18,"[66, 13, 33]"
19,"[66, 13, 28]"
18,"[66, 13, 54]"
20,"[66, 13, 69]"
13,"[66, 13, 66]"
18,"[66, 13, 25]"
16,"[66, 13, 48]"
15,"[66, 13, 20]"
17,"[66, 13, 37]"
14,"[66, 13, 26]"
13,"[66, 13, 50]"
15,"[66, 13, 60]"
12,"[66, 13, 64]"
18,"[66, 13, 32]"
18,"[66, 13, 18]"
18,"[66, 13, 8]"
16,"[66, 13, 27]"
17,"[66, 13, 17]"
18,"[66, 13, 0]"
18,"[66, 13, 29]"
17,"[66, 13, 6]"
19,"[66, 13, 10]"
19,"[66, 13, 56]"
18,"[66, 13, 35]"
16,"[66, 13, 58]"
13,"[66, 13, 49]"
17,"[66, 13, 13]"
15,"[66, 13, 4]"
20,"[66, 53]"
13,"[66, 53, 12]"
17,"[66, 53, 42]"
13,"[66, 53, 15]"
16,"[66, 53, 51]"
12,"[66, 53, 14]"
19,"[66, 53, 70]"
15,"[66, 53, 62]"
17,"[66, 53, 34]"
17,"[66, 53, 33]"
18,"[66, 53, 28]"
18,"[66, 53, 54]"
19,"[66, 53, 69]"
12,"[66, 53, 66]"
18,"[66, 53, 25]"
16,"[66, 53, 48]"
14,"[66, 53, 20]"
16,"[66, 53, 37]"
13,"[66, 53, 26]"
12,"[66, 53, 50]"
13,"[66, 53, 60]"
16,"[66, 53, 32]"
17,"[66, 53, 18]"
17,"[66, 53, 8]"
15,"[66, 53, 27]"
16,"[66, 53, 17]"
17,"[66, 53, 0]"
18,"[66, 53, 29]"
16,"[66, 53, 6]"
18,"[66, 53, 10]"
18,"[66, 53, 56]"
17,"[66, 53, 35]"
15,"[66, 53, 58]"
13,"[66, 53, 49]"
13,"[66, 53, 13]"
17,"[66, 53, 53]"
14,"[66, 53, 4]"
20,"[66, 12]"
20,"[66, 12, 42]"
16,"[66, 12, 15]"
14,"[66, 12, 16]"
19,"[66, 12, 51]"
12,"[66, 12, 68]"
15,"[66, 12, 14]"
12,"[66, 12, 12]"
19,"[66, 12, 70]"
17,"[66, 12, 62]"
17,"[66, 12, 34]"
17,"[66, 12, 33]"
18,"[66, 12, 28]"
17,"[66, 12, 54]"
19,"[66, 12, 69]"
13,"[66, 12, 66]"
17,"[66, 12, 25]"
15,"[66, 12, 48]"
14,"[66, 12, 20]"
16,"[66, 12, 37]"
14,"[66, 12, 26]"
13,"[66, 12, 50]"
14,"[66, 12, 60]"
12,"[66, 12, 64]"
17,"[66, 12, 32]"
17,"[66, 12, 18]"
17,"[66, 12, 8]"
15,"[66, 12, 27]"
16,"[66, 12, 17]"
18,"[66, 12, 0]"
17,"[66, 12, 29]"
17,"[66, 12, 6]"
19,"[66, 12, 10]"
19,"[66, 12, 56]"
17,"[66, 12, 35]"
15,"[66, 12, 58]"
13,"[66, 12, 49]"
19,"[66, 12, 13]"
19,"[66, 12, 53]"
14,"[66, 12, 43]"
15,"[66, 12, 4]"
20,"[66, 42]"
16,"[66, 42, 15]"
15,"[66, 42, 16]"
19,"[66, 42, 51]"
13,"[66, 42, 68]"
15,"[66, 42, 14]"
12,"[66, 42, 12]"
20,"[66, 42, 70]"
16,"[66, 42, 62]"
17,"[66, 42, 34]"
17,"[66, 42, 33]"
19,"[66, 42, 28]"
18,"[66, 42, 54]"
18,"[66, 42, 69]"
12,"[66, 42, 66]"
17,"[66, 42, 42]"
18,"[66, 42, 25]"
16,"[66, 42, 48]"
15,"[66, 42, 20]"
17,"[66, 42, 37]"
14,"[66, 42, 26]"
13,"[66, 42, 50]"
15,"[66, 42, 60]"
12,"[66, 42, 64]"
17,"[66, 42, 32]"
18,"[66, 42, 18]"
18,"[66, 42, 8]"
16,"[66, 42, 27]"
17,"[66, 42, 17]"
18,"[66, 42, 0]"
18,"[66, 42, 29]"
17,"[66, 42, 6]"
19,"[66, 42, 10]"
19,"[66, 42, 56]"
18,"[66, 42, 35]"
16,"[66, 42, 58]"
13,"[66, 42, 49]"
19,"[66, 42, 13]"
19,"[66, 42, 53]"
14,"[66, 42, 43]"
15,"[66, 42, 4]"
17,"[66, 15]"
12,"[66, 15, 16]"
13,"[66, 15, 51]"
13,"[66, 15, 14]"
12,"[66, 15, 12]"
17,"[66, 15, 70]"
15,"[66, 15, 62]"
15,"[66, 15, 34]"
15,"[66, 15, 33]"
16,"[66, 15, 28]"
15,"[66, 15, 54]"
17,"[66, 15, 69]"
14,"[66, 15, 42]"
15,"[66, 15, 25]"
13,"[66, 15, 48]"
12,"[66, 15, 20]"
14,"[66, 15, 37]"
12,"[66, 15, 26]"
12,"[66, 15, 60]"
14,"[66, 15, 32]"
15,"[66, 15, 18]"
15,"[66, 15, 8]"
14,"[66, 15, 27]"
15,"[66, 15, 17]"
17,"[66, 15, 0]"
16,"[66, 15, 29]"
16,"[66, 15, 6]"
16,"[66, 15, 10]"
16,"[66, 15, 56]"
15,"[66, 15, 35]"
13,"[66, 15, 58]"
12,"[66, 15, 49]"
13,"[66, 15, 13]"
13,"[66, 15, 53]"
14,"[66, 15, 4]"
15,"[66, 16]"
12,"[66, 16, 68]"
15,"[66, 16, 70]"
13,"[66, 16, 34]"
13,"[66, 16, 33]"
13,"[66, 16, 28]"
14,"[66, 16, 54]"
13,"[66, 16, 69]"
12,"[66, 16, 18]"
12,"[66, 16, 8]"
12,"[66, 16, 0]"
12,"[66, 16, 29]"
12,"[66, 16, 10]"
12,"[66, 16, 56]"
14,"[66, 16, 53]"
19,"[66, 51]"
13,"[66, 51, 14]"
12,"[66, 51, 12]"
19,"[66, 51, 70]"
16,"[66, 51, 62]"
17,"[66, 51, 34]"
17,"[66, 51, 33]"
19,"[66, 51, 28]"
17,"[66, 51, 54]"
17,"[66, 51, 69]"
16,"[66, 51, 42]"
18,"[66, 51, 25]"
16,"[66, 51, 48]"
14,"[66, 51, 20]"
16,"[66, 51, 37]"
14,"[66, 51, 26]"
13,"[66, 51, 50]"
14,"[66, 51, 60]"
12,"[66, 51, 64]"
16,"[66, 51, 32]"
17,"[66, 51, 18]"
17,"[66, 51, 8]"
15,"[66, 51, 27]"
16,"[66, 51, 17]"
18,"[66, 51, 0]"
18,"[66, 51, 29]"
17,"[66, 51, 6]"
19,"[66, 51, 10]"
17,"[66, 51, 51]"
19,"[66, 51, 56]"
18,"[66, 51, 35]"
16,"[66, 51, 58]"
13,"[66, 51, 49]"
15,"[66, 51, 13]"
16,"[66, 51, 53]"
13,"[66, 51, 15]"
15,"[66, 51, 4]"
13,"[66, 68]"
12,"[66, 68, 70]"
16,"[66, 14]"
